86.1
86.1
87.9
89.9
91.2
91.9
92.3
92.3
92.3
92.3
92.2
92.3
92.3
92.2
92.2
92.2
92.1
92.0
92.1
92.0
92.0
92.0
92.0
92.0
92.0
92.0
92.0
92.0
92.0
92.0
