81.9
83.6
86.0
89.1
90.5
91.4
91.7
91.7
91.6
91.6
91.6
91.5
91.4
91.4
91.4
91.4
91.2
91.2
91.2
91.2
91.2
91.1
91.1
91.1
91.1
91.1
91.0
91.0
91.0
91.1
